crypto_currency,currency_code,crypto_value,country_code,indicator,frequency,year,avg_wage_value,avg_wage_crypto_value
DOGE,USD,0.4918,BEL,AVWAGE,A,2019-01-01,55590.13046,113034.01882879219
DOGE,USD,0.4918,CAN,AVWAGE,A,2016-01-01,51562.73934,104844.93562423749
DOGE,USD,0.4918,CAN,AVWAGE,A,2017-01-01,52219.39272,106180.13973159822
DOGE,USD,0.4918,CAN,AVWAGE,A,2018-01-01,52831.4837,107424.73302155347
DOGE,USD,0.4918,CAN,AVWAGE,A,2019-01-01,53198.17296,108170.33948759659
DOGE,USD,0.4918,CZE,AVWAGE,A,2016-01-01,25819.17199,52499.333041886945
DOGE,USD,0.4918,CZE,AVWAGE,A,2017-01-01,26888.62221,54673.89631964213
DOGE,USD,0.4918,CZE,AVWAGE,A,2018-01-01,28360.36471,57666.459353395694
DOGE,USD,0.4918,CZE,AVWAGE,A,2019-01-01,29280.78997,59538.00319235462
DOGE,USD,0.4918,DNK,AVWAGE,A,2016-01-01,56883.11049,115663.095750305
DOGE,USD,0.4918,DNK,AVWAGE,A,2017-01-01,56277.32497,114431.32364782432
DOGE,USD,0.4918,DNK,AVWAGE,A,2018-01-01,56827.52767,115550.07659617731
DOGE,USD,0.4918,DNK,AVWAGE,A,2019-01-01,57149.59431,116204.94979666531
DOGE,USD,0.4918,FIN,AVWAGE,A,2016-01-01,44975.60703,91451.01063440423
DOGE,USD,0.4918,FIN,AVWAGE,A,2017-01-01,44864.41587,91224.92043513623
DOGE,USD,0.4918,FIN,AVWAGE,A,2018-01-01,45023.39388,91548.17787718585
DOGE,USD,0.4918,FIN,AVWAGE,A,2019-01-01,45697.55615,92918.98363155754
DOGE,USD,0.4918,FRA,AVWAGE,A,2016-01-01,45610.18378,92741.32529483529
DOGE,USD,0.4918,FRA,AVWAGE,A,2017-01-01,46162.80625,93864.99847498983
DOGE,USD,0.4918,FRA,AVWAGE,A,2018-01-01,46256.36191,94055.22958519723
DOGE,USD,0.4918,FRA,AVWAGE,A,2019-01-01,46480.6154,94511.21472143148
DOGE,USD,0.4918,DEU,AVWAGE,A,2016-01-01,51622.98488,104967.43570557138
DOGE,USD,0.4918,DEU,AVWAGE,A,2017-01-01,52181.30995,106102.704249695
DOGE,USD,0.4918,DEU,AVWAGE,A,2018-01-01,52929.5536,107624.14314762098
DOGE,USD,0.4918,DEU,AVWAGE,A,2019-01-01,53637.8016,109064.25701504677
DOGE,USD,0.4918,GRC,AVWAGE,A,2016-01-01,27394.53173,55702.58586823912
DOGE,USD,0.4918,GRC,AVWAGE,A,2017-01-01,27321.80061,55554.69827165514
DOGE,USD,0.4918,GRC,AVWAGE,A,2018-01-01,27479.68523,55875.73247254981
DOGE,USD,0.4918,GRC,AVWAGE,A,2019-01-01,27459.1259,55833.92822285482
DOGE,USD,0.4918,HUN,AVWAGE,A,2016-01-01,21810.41182,44348.133021553476
DOGE,USD,0.4918,HUN,AVWAGE,A,2017-01-01,23527.36545,47839.295343635626
DOGE,USD,0.4918,HUN,AVWAGE,A,2018-01-01,24702.95934,50229.68552257015
DOGE,USD,0.4918,HUN,AVWAGE,A,2019-01-01,26223.19671,53320.855449369665
DOGE,USD,0.4918,IRL,AVWAGE,A,2016-01-01,49030.4212,99695.85441236274
DOGE,USD,0.4918,IRL,AVWAGE,A,2017-01-01,49585.17818,100823.86779178528
DOGE,USD,0.4918,IRL,AVWAGE,A,2018-01-01,49695.39773,101047.98237088247
DOGE,USD,0.4918,IRL,AVWAGE,A,2019-01-01,50490.47141,102664.64296461975
DOGE,USD,0.4918,ITA,AVWAGE,A,2016-01-01,38982.24797,79264.43263521756
DOGE,USD,0.4918,ITA,AVWAGE,A,2017-01-01,38706.95871,78704.67407482715
DOGE,USD,0.4918,ITA,AVWAGE,A,2018-01-01,38852.72523,79001.06797478649
DOGE,USD,0.4918,ITA,AVWAGE,A,2019-01-01,39189.36576,79685.57494916633
DOGE,USD,0.4918,JPN,AVWAGE,A,2016-01-01,37896.31241,77056.3489426596
DOGE,USD,0.4918,JPN,AVWAGE,A,2017-01-01,38084.71057,77439.42775518504
DOGE,USD,0.4918,JPN,AVWAGE,A,2018-01-01,38193.16835,77659.96004473363
DOGE,USD,0.4918,JPN,AVWAGE,A,2019-01-01,38617.46549,78522.70331435543
DOGE,USD,0.4918,KOR,AVWAGE,A,2016-01-01,38617.35471,78522.47806018706
DOGE,USD,0.4918,KOR,AVWAGE,A,2017-01-01,39551.53296,80421.98649857665
DOGE,USD,0.4918,KOR,AVWAGE,A,2018-01-01,40820.34833,83001.92828385523
DOGE,USD,0.4918,KOR,AVWAGE,A,2019-01-01,42284.78911,85979.64438796257
DOGE,USD,0.4918,LUX,AVWAGE,A,2016-01-01,68503.77293,139291.93357055716
DOGE,USD,0.4918,LUX,AVWAGE,A,2017-01-01,69541.03065,141401.03832858885
DOGE,USD,0.4918,LUX,AVWAGE,A,2018-01-01,69556.26185,141432.00864172427
DOGE,USD,0.4918,LUX,AVWAGE,A,2019-01-01,68680.52973,139651.34145994304
DOGE,USD,0.4918,MEX,AVWAGE,A,2016-01-01,16981.33584,34528.946400976005
DOGE,USD,0.4918,MEX,AVWAGE,A,2017-01-01,16984.11528,34534.59796665311
DOGE,USD,0.4918,MEX,AVWAGE,A,2018-01-01,17180.80319,34934.53271655144
DOGE,USD,0.4918,MEX,AVWAGE,A,2019-01-01,17594.46105,35775.64263928426
DOGE,USD,0.4918,NLD,AVWAGE,A,2016-01-01,57573.20166,117066.29048393655
DOGE,USD,0.4918,NLD,AVWAGE,A,2017-01-01,57138.28325,116181.95048800325
DOGE,USD,0.4918,NLD,AVWAGE,A,2018-01-01,56708.92587,115308.91799511996
DOGE,USD,0.4918,NLD,AVWAGE,A,2019-01-01,56552.29043,114990.42381049207
DOGE,USD,0.4918,NOR,AVWAGE,A,2016-01-01,52943.44998,107652.39930866205
DOGE,USD,0.4918,NOR,AVWAGE,A,2017-01-01,53034.32566,107837.18108987393
DOGE,USD,0.4918,NOR,AVWAGE,A,2018-01-01,53484.64221,108752.8308458723
DOGE,USD,0.4918,NOR,AVWAGE,A,2019-01-01,54027.48705,109856.62271248475
DOGE,USD,0.4918,POL,AVWAGE,A,2016-01-01,26934.07273,54766.31299308662
DOGE,USD,0.4918,POL,AVWAGE,A,2017-01-01,28070.80769,57077.68948759659
DOGE,USD,0.4918,POL,AVWAGE,A,2018-01-01,30090.88308,61185.20349735665
DOGE,USD,0.4918,POL,AVWAGE,A,2019-01-01,31969.56803,65005.2216958113
DOGE,USD,0.4918,PRT,AVWAGE,A,2016-01-01,26023.70855,52915.22681984546
DOGE,USD,0.4918,PRT,AVWAGE,A,2017-01-01,26141.28364,53154.29776331842
DOGE,USD,0.4918,PRT,AVWAGE,A,2018-01-01,26413.09577,53706.986112240746
DOGE,USD,0.4918,PRT,AVWAGE,A,2019-01-01,26633.71719,54155.58599023993
DOGE,USD,0.4918,SVK,AVWAGE,A,2016-01-01,22947.42395,46660.073098820656
DOGE,USD,0.4918,SVK,AVWAGE,A,2017-01-01,23610.42637,48008.18700691338
DOGE,USD,0.4918,SVK,AVWAGE,A,2018-01-01,24254.01607,49316.82812118748
DOGE,USD,0.4918,SVK,AVWAGE,A,2019-01-01,25452.38663,51753.53117120781
DOGE,USD,0.4918,ESP,AVWAGE,A,2016-01-01,39413.14818,80140.60223668157
DOGE,USD,0.4918,ESP,AVWAGE,A,2017-01-01,38897.90764,79092.93948759658
DOGE,USD,0.4918,ESP,AVWAGE,A,2018-01-01,38554.41746,78394.50479869865
DOGE,USD,0.4918,ESP,AVWAGE,A,2019-01-01,38757.56996,78807.58430256201
DOGE,USD,0.4918,SWE,AVWAGE,A,2016-01-01,45552.08133,92623.18285888573
DOGE,USD,0.4918,SWE,AVWAGE,A,2017-01-01,45818.05044,93163.99032126881
DOGE,USD,0.4918,SWE,AVWAGE,A,2018-01-01,46061.69242,93659.39898332655
DOGE,USD,0.4918,SWE,AVWAGE,A,2019-01-01,46695.34986,94947.84436762912
DOGE,USD,0.4918,CHE,AVWAGE,A,2016-01-01,66349.80362,134912.16677511184
DOGE,USD,0.4918,CHE,AVWAGE,A,2017-01-01,66131.82428,134468.9391622611
DOGE,USD,0.4918,CHE,AVWAGE,A,2018-01-01,66120.94281,134446.81335908905
DOGE,USD,0.4918,CHE,AVWAGE,A,2019-01-01,66566.72632,135353.24587230582
DOGE,USD,0.4918,GBR,AVWAGE,A,2016-01-01,46087.95586,93712.80166734445
DOGE,USD,0.4918,GBR,AVWAGE,A,2017-01-01,46492.67666,94535.73944692964
DOGE,USD,0.4918,GBR,AVWAGE,A,2018-01-01,46655.52243,94866.86138674257
DOGE,USD,0.4918,GBR,AVWAGE,A,2019-01-01,47226.08766,96027.01842212281
DOGE,USD,0.4918,USA,AVWAGE,A,2016-01-01,63079.25821,128262.01344042293
DOGE,USD,0.4918,USA,AVWAGE,A,2017-01-01,63734.34215,129594.02633184221
DOGE,USD,0.4918,USA,AVWAGE,A,2018-01-01,64396.69684,130940.82318015452
DOGE,USD,0.4918,USA,AVWAGE,A,2019-01-01,65835.57764,133866.56697844653
DOGE,USD,0.4918,EST,AVWAGE,A,2016-01-01,25841.28678,52544.30008133387
DOGE,USD,0.4918,EST,AVWAGE,A,2017-01-01,26554.96128,53995.447905652705
DOGE,USD,0.4918,EST,AVWAGE,A,2018-01-01,28499.25441,57948.870292801956
DOGE,USD,0.4918,EST,AVWAGE,A,2019-01-01,30296.87726,61604.06112240748
DOGE,USD,0.4918,ISR,AVWAGE,A,2016-01-01,36729.29562,74683.39898332655
DOGE,USD,0.4918,ISR,AVWAGE,A,2017-01-01,37745.321,76749.33102887354
DOGE,USD,0.4918,ISR,AVWAGE,A,2018-01-01,38602.96507,78493.21893045954
DOGE,USD,0.4918,ISR,AVWAGE,A,2019-01-01,39403.10257,80120.17602684018
DOGE,USD,0.4918,SVN,AVWAGE,A,2016-01-01,37871.05798,77004.99792598617
DOGE,USD,0.4918,SVN,AVWAGE,A,2017-01-01,38503.34068,78290.64798698659
DOGE,USD,0.4918,SVN,AVWAGE,A,2018-01-01,39077.86228,79458.84969499796
DOGE,USD,0.4918,SVN,AVWAGE,A,2019-01-01,40219.62097,81780.4411752745
DOGE,USD,0.4918,OECD,AVWAGE,A,2016-01-01,46897.42165,95358.72641317607
DOGE,USD,0.4918,OECD,AVWAGE,A,2017-01-01,47276.80623,96130.1468686458
DOGE,USD,0.4918,OECD,AVWAGE,A,2018-01-01,47747.77667,97087.79314762098
DOGE,USD,0.4918,OECD,AVWAGE,A,2019-01-01,48586.93652,98794.09621797479
DOGE,USD,0.4918,ISL,AVWAGE,A,2016-01-01,61206.55418,124454.15652704351
DOGE,USD,0.4918,ISL,AVWAGE,A,2017-01-01,67709.68977,137677.28704758032
DOGE,USD,0.4918,ISL,AVWAGE,A,2018-01-01,70002.52953,142339.42564050425
DOGE,USD,0.4918,ISL,AVWAGE,A,2019-01-01,68005.79368,138279.3690117934
DOGE,USD,0.4918,NZL,AVWAGE,A,2016-01-01,43183.13048,87806.28401789346
DOGE,USD,0.4918,NZL,AVWAGE,A,2017-01-01,43398.99731,88245.21616510776
DOGE,USD,0.4918,NZL,AVWAGE,A,2018-01-01,43769.61954,88998.81972346483
DOGE,USD,0.4918,NZL,AVWAGE,A,2019-01-01,44030.74518,89529.77873119153
DOGE,USD,0.4918,CHL,AVWAGE,A,2016-01-01,27044.38873,54990.62368849125
DOGE,USD,0.4918,CHL,AVWAGE,A,2017-01-01,26313.01752,53503.49231394876
DOGE,USD,0.4918,CHL,AVWAGE,A,2018-01-01,26369.49741,53618.335522570145
DOGE,USD,0.4918,CHL,AVWAGE,A,2019-01-01,26915.8365,54729.23241154941
DOGE,USD,0.4918,LVA,AVWAGE,A,2016-01-01,24662.51202,50147.442090280594
DOGE,USD,0.4918,LVA,AVWAGE,A,2017-01-01,25620.42698,52095.21549410329
DOGE,USD,0.4918,LVA,AVWAGE,A,2018-01-01,26764.56306,54421.64103294022
DOGE,USD,0.4918,LVA,AVWAGE,A,2019-01-01,28453.58675,57856.01209841399
DOGE,USD,0.4918,LTU,AVWAGE,A,2016-01-01,24853.85569,50536.51014640098
DOGE,USD,0.4918,LTU,AVWAGE,A,2017-01-01,26258.4257,53392.488206588045
DOGE,USD,0.4918,LTU,AVWAGE,A,2018-01-01,27368.00667,55648.65122000813
DOGE,USD,0.4918,LTU,AVWAGE,A,2019-01-01,28913.89776,58791.98405856039
LTC,USD,386.78,AUS,AVWAGE,A,2016-01-01,54799.8626,141.6822550286985
LTC,USD,386.78,AUS,AVWAGE,A,2017-01-01,54327.04477,140.45980859920368
LTC,USD,386.78,AUS,AVWAGE,A,2018-01-01,54147.4705,139.99552846579454
LTC,USD,386.78,AUS,AVWAGE,A,2019-01-01,54401.4253,140.6521156729924
LTC,USD,386.78,AUT,AVWAGE,A,2016-01-01,53589.1886,138.55211903407624
LTC,USD,386.78,AUT,AVWAGE,A,2017-01-01,53436.61223,138.15764059672165
LTC,USD,386.78,AUT,AVWAGE,A,2018-01-01,53560.92351,138.4790410827861
LTC,USD,386.78,AUT,AVWAGE,A,2019-01-01,53902.94904,139.36333067893895
LTC,USD,386.78,BEL,AVWAGE,A,2016-01-01,54883.6518,141.89888773980041
LTC,USD,386.78,BEL,AVWAGE,A,2017-01-01,54626.06533,141.23291103469674
LTC,USD,386.78,BEL,AVWAGE,A,2018-01-01,55065.81147,142.36985229329335
LTC,USD,386.78,BEL,AVWAGE,A,2019-01-01,55590.13046,143.72545235017324
LTC,USD,386.78,CAN,AVWAGE,A,2016-01-01,51562.73934,133.312837633797
LTC,USD,386.78,CAN,AVWAGE,A,2017-01-01,52219.39272,135.0105815192099
LTC,USD,386.78,CAN,AVWAGE,A,2018-01-01,52831.4837,136.59311158798283
LTC,USD,386.78,CAN,AVWAGE,A,2019-01-01,53198.17296,137.54116800248204
LTC,USD,386.78,CZE,AVWAGE,A,2016-01-01,25819.17199,66.75415479083718
LTC,USD,386.78,CZE,AVWAGE,A,2017-01-01,26888.62221,69.51916389161798
LTC,USD,386.78,CZE,AVWAGE,A,2018-01-01,28360.36471,73.3242792026475
LTC,USD,386.78,CZE,AVWAGE,A,2019-01-01,29280.78997,75.70399185583537
LTC,USD,386.78,DNK,AVWAGE,A,2016-01-01,56883.11049,147.06838639536687
LTC,USD,386.78,DNK,AVWAGE,A,2017-01-01,56277.32497,145.50215877242877
LTC,USD,386.78,DNK,AVWAGE,A,2018-01-01,56827.52767,146.9246798438389
LTC,USD,386.78,DNK,AVWAGE,A,2019-01-01,57149.59431,147.7573667459538
LTC,USD,386.78,FIN,AVWAGE,A,2016-01-01,44975.60703,116.28214238068153
LTC,USD,386.78,FIN,AVWAGE,A,2017-01-01,44864.41587,115.99466329696469
LTC,USD,386.78,FIN,AVWAGE,A,2018-01-01,45023.39388,116.40569284864783
LTC,USD,386.78,FIN,AVWAGE,A,2019-01-01,45697.55615,118.14870507782202
LTC,USD,386.78,FRA,AVWAGE,A,2016-01-01,45610.18378,117.9228082630953
LTC,USD,386.78,FRA,AVWAGE,A,2017-01-01,46162.80625,119.351585526656
LTC,USD,386.78,FRA,AVWAGE,A,2018-01-01,46256.36191,119.59346892290192
LTC,USD,386.78,FRA,AVWAGE,A,2019-01-01,46480.6154,120.17326490511404
LTC,USD,386.78,DEU,AVWAGE,A,2016-01-01,51622.98488,133.4685994105176
LTC,USD,386.78,DEU,AVWAGE,A,2017-01-01,52181.30995,134.91212045607324
LTC,USD,386.78,DEU,AVWAGE,A,2018-01-01,52929.5536,136.84666632194012
LTC,USD,386.78,DEU,AVWAGE,A,2019-01-01,53637.8016,138.67780547081028
LTC,USD,386.78,GRC,AVWAGE,A,2016-01-01,27394.53173,70.82716720099282
LTC,USD,386.78,GRC,AVWAGE,A,2017-01-01,27321.80061,70.63912459279177
LTC,USD,386.78,GRC,AVWAGE,A,2018-01-01,27479.68523,71.04732724029164
LTC,USD,386.78,GRC,AVWAGE,A,2019-01-01,27459.1259,70.99417213920059
LTC,USD,386.78,HUN,AVWAGE,A,2016-01-01,21810.41182,56.38970944723099
LTC,USD,386.78,HUN,AVWAGE,A,2017-01-01,23527.36545,60.828805651791725
LTC,USD,386.78,HUN,AVWAGE,A,2018-01-01,24702.95934,63.86824380784943
LTC,USD,386.78,HUN,AVWAGE,A,2019-01-01,26223.19671,67.79874013651171
LTC,USD,386.78,IRL,AVWAGE,A,2016-01-01,49030.4212,126.76565799679405
LTC,USD,386.78,IRL,AVWAGE,A,2017-01-01,49585.17818,128.1999539272972
LTC,USD,386.78,IRL,AVWAGE,A,2018-01-01,49695.39773,128.48492096282123
LTC,USD,386.78,IRL,AVWAGE,A,2019-01-01,50490.47141,130.54054348725373
LTC,USD,386.78,ITA,AVWAGE,A,2016-01-01,38982.24797,100.7866176379337
LTC,USD,386.78,ITA,AVWAGE,A,2017-01-01,38706.95871,100.0748712704897
LTC,USD,386.78,ITA,AVWAGE,A,2018-01-01,38852.72523,100.45174318734163
LTC,USD,386.78,ITA,AVWAGE,A,2019-01-01,39189.36576,101.32211014013134
LTC,USD,386.78,JPN,AVWAGE,A,2016-01-01,37896.31241,97.97898652981023
LTC,USD,386.78,JPN,AVWAGE,A,2017-01-01,38084.71057,98.4660803816123
LTC,USD,386.78,JPN,AVWAGE,A,2018-01-01,38193.16835,98.74649245048866
LTC,USD,386.78,JPN,AVWAGE,A,2019-01-01,38617.46549,99.84349110605514
LTC,USD,386.78,KOR,AVWAGE,A,2016-01-01,38617.35471,99.84320469000465
LTC,USD,386.78,KOR,AVWAGE,A,2017-01-01,39551.53296,102.25847499870727
LTC,USD,386.78,KOR,AVWAGE,A,2018-01-01,40820.34833,105.53893254563319
LTC,USD,386.78,KOR,AVWAGE,A,2019-01-01,42284.78911,109.32516963131496
LTC,USD,386.78,LUX,AVWAGE,A,2016-01-01,68503.77293,177.11301755519938
LTC,USD,386.78,LUX,AVWAGE,A,2017-01-01,69541.03065,179.79479458606963
LTC,USD,386.78,LUX,AVWAGE,A,2018-01-01,69556.26185,179.8341740782874
LTC,USD,386.78,LUX,AVWAGE,A,2019-01-01,68680.52973,177.57001326335384
LTC,USD,386.78,MEX,AVWAGE,A,2016-01-01,16981.33584,43.90437933709085
LTC,USD,386.78,MEX,AVWAGE,A,2017-01-01,16984.11528,43.91156543771654
LTC,USD,386.78,MEX,AVWAGE,A,2018-01-01,17180.80319,44.420092016133204
LTC,USD,386.78,MEX,AVWAGE,A,2019-01-01,17594.46105,45.489583354878754
LTC,USD,386.78,NLD,AVWAGE,A,2016-01-01,57573.20166,148.85258198459073
LTC,USD,386.78,NLD,AVWAGE,A,2017-01-01,57138.28325,147.7281225761415
LTC,USD,386.78,NLD,AVWAGE,A,2018-01-01,56708.92587,146.61804092765914
LTC,USD,386.78,NLD,AVWAGE,A,2019-01-01,56552.29043,146.21306797145667
LTC,USD,386.78,NOR,AVWAGE,A,2016-01-01,52943.44998,136.88259470500026
LTC,USD,386.78,NOR,AVWAGE,A,2017-01-01,53034.32566,137.11754914938726
LTC,USD,386.78,NOR,AVWAGE,A,2018-01-01,53484.64221,138.2818196649258
LTC,USD,386.78,NOR,AVWAGE,A,2019-01-01,54027.48705,139.68531736387612
LTC,USD,386.78,POL,AVWAGE,A,2016-01-01,26934.07273,69.63667389730597
LTC,USD,386.78,POL,AVWAGE,A,2017-01-01,28070.80769,72.57564426805938
LTC,USD,386.78,POL,AVWAGE,A,2018-01-01,30090.88308,77.79844635193133
LTC,USD,386.78,POL,AVWAGE,A,2019-01-01,31969.56803,82.65569065101609
LTC,USD,386.78,PRT,AVWAGE,A,2016-01-01,26023.70855,67.28297365427375
LTC,USD,386.78,PRT,AVWAGE,A,2017-01-01,26141.28364,67.58695806401573
LTC,USD,386.78,PRT,AVWAGE,A,2018-01-01,26413.09577,68.28971448885672
LTC,USD,386.78,PRT,AVWAGE,A,2019-01-01,26633.71719,68.8601199389834
LTC,USD,386.78,SVK,AVWAGE,A,2016-01-01,22947.42395,59.32939642690936
LTC,USD,386.78,SVK,AVWAGE,A,2017-01-01,23610.42637,61.04355543202855
LTC,USD,386.78,SVK,AVWAGE,A,2018-01-01,24254.01607,62.70752383784064
LTC,USD,386.78,SVK,AVWAGE,A,2019-01-01,25452.38663,65.80584991468018
LTC,USD,386.78,ESP,AVWAGE,A,2016-01-01,39413.14818,101.90068819483945
LTC,USD,386.78,ESP,AVWAGE,A,2017-01-01,38897.90764,100.56856000827344
LTC,USD,386.78,ESP,AVWAGE,A,2018-01-01,38554.41746,99.68048363410725
LTC,USD,386.78,ESP,AVWAGE,A,2019-01-01,38757.56996,100.20572408087286
LTC,USD,386.78,SWE,AVWAGE,A,2016-01-01,45552.08133,117.77258733647035
LTC,USD,386.78,SWE,AVWAGE,A,2017-01-01,45818.05044,118.46023693055484
LTC,USD,386.78,SWE,AVWAGE,A,2018-01-01,46061.69242,119.09016086664255
LTC,USD,386.78,SWE,AVWAGE,A,2019-01-01,46695.34986,120.72844991985109
LTC,USD,386.78,CHE,AVWAGE,A,2016-01-01,66349.80362,171.54403955737115
LTC,USD,386.78,CHE,AVWAGE,A,2017-01-01,66131.82428,170.98046507058277
LTC,USD,386.78,CHE,AVWAGE,A,2018-01-01,66120.94281,170.9523315838461
LTC,USD,386.78,CHE,AVWAGE,A,2019-01-01,66566.72632,172.10488215523037
LTC,USD,386.78,GBR,AVWAGE,A,2016-01-01,46087.95586,119.15806365375667
LTC,USD,386.78,GBR,AVWAGE,A,2017-01-01,46492.67666,120.20444867883552
LTC,USD,386.78,GBR,AVWAGE,A,2018-01-01,46655.52243,120.62547812710068
LTC,USD,386.78,GBR,AVWAGE,A,2019-01-01,47226.08766,122.10064548322043
LTC,USD,386.78,USA,AVWAGE,A,2016-01-01,63079.25821,163.08821089508248
LTC,USD,386.78,USA,AVWAGE,A,2017-01-01,63734.34215,164.78189707327164
LTC,USD,386.78,USA,AVWAGE,A,2018-01-01,64396.69684,166.49438140545013
LTC,USD,386.78,USA,AVWAGE,A,2019-01-01,65835.57764,170.21453446403643
LTC,USD,386.78,EST,AVWAGE,A,2016-01-01,25841.28678,66.81133145457366
LTC,USD,386.78,EST,AVWAGE,A,2017-01-01,26554.96128,68.65650054294431
LTC,USD,386.78,EST,AVWAGE,A,2018-01-01,28499.25441,73.68337145147113
LTC,USD,386.78,EST,AVWAGE,A,2019-01-01,30296.87726,78.33103381767414
LTC,USD,386.78,ISR,AVWAGE,A,2016-01-01,36729.29562,94.96172402916386
LTC,USD,386.78,ISR,AVWAGE,A,2017-01-01,37745.321,97.58860592584934
LTC,USD,386.78,ISR,AVWAGE,A,2018-01-01,38602.96507,99.80600100832515
LTC,USD,386.78,ISR,AVWAGE,A,2019-01-01,39403.10257,101.87471578158127
LTC,USD,386.78,SVN,AVWAGE,A,2016-01-01,37871.05798,97.91369248668494
LTC,USD,386.78,SVN,AVWAGE,A,2017-01-01,38503.34068,99.54842721960806
LTC,USD,386.78,SVN,AVWAGE,A,2018-01-01,39077.86228,101.03382356895393
LTC,USD,386.78,SVN,AVWAGE,A,2019-01-01,40219.62097,103.98578253787684
LTC,USD,386.78,OECD,AVWAGE,A,2016-01-01,46897.42165,121.25089624592792
LTC,USD,386.78,OECD,AVWAGE,A,2017-01-01,47276.80623,122.23177576400022
LTC,USD,386.78,OECD,AVWAGE,A,2018-01-01,47747.77667,123.44944586069602
LTC,USD,386.78,OECD,AVWAGE,A,2019-01-01,48586.93652,125.61905093334714
LTC,USD,386.78,ISL,AVWAGE,A,2016-01-01,61206.55418,158.2464299601841
LTC,USD,386.78,ISL,AVWAGE,A,2017-01-01,67709.68977,175.05995596980196
LTC,USD,386.78,ISL,AVWAGE,A,2018-01-01,70002.52953,180.98797644655878
LTC,USD,386.78,ISL,AVWAGE,A,2019-01-01,68005.79368,175.82551755519935
LTC,USD,386.78,NZL,AVWAGE,A,2016-01-01,43183.13048,111.6477855111433
LTC,USD,386.78,NZL,AVWAGE,A,2017-01-01,43398.99731,112.20589821086924
LTC,USD,386.78,NZL,AVWAGE,A,2018-01-01,43769.61954,113.16412311908579
LTC,USD,386.78,NZL,AVWAGE,A,2019-01-01,44030.74518,113.83925016805419
LTC,USD,386.78,CHL,AVWAGE,A,2016-01-01,27044.38873,69.921890299395
LTC,USD,386.78,CHL,AVWAGE,A,2017-01-01,26313.01752,68.0309672682145
LTC,USD,386.78,CHL,AVWAGE,A,2018-01-01,26369.49741,68.17699314855992
LTC,USD,386.78,CHL,AVWAGE,A,2019-01-01,26915.8365,69.58952505300171
LTC,USD,386.78,LVA,AVWAGE,A,2016-01-01,24662.51202,63.763669321061066
LTC,USD,386.78,LVA,AVWAGE,A,2017-01-01,25620.42698,66.2403096850923
LTC,USD,386.78,LVA,AVWAGE,A,2018-01-01,26764.56306,69.19841527483324
LTC,USD,386.78,LVA,AVWAGE,A,2019-01-01,28453.58675,73.56530004136718
LTC,USD,386.78,LTU,AVWAGE,A,2016-01-01,24853.85569,64.2583786390196
LTC,USD,386.78,LTU,AVWAGE,A,2017-01-01,26258.4257,67.88982289673717
LTC,USD,386.78,LTU,AVWAGE,A,2018-01-01,27368.00667,70.75858800868711
LTC,USD,386.78,LTU,AVWAGE,A,2019-01-01,28913.89776,74.75541072444284
BCH,USD,1582.82,AUS,AVWAGE,A,2016-01-01,54799.8626,34.62166424482885
BCH,USD,1582.82,AUS,AVWAGE,A,2017-01-01,54327.04477,34.322945609734525
BCH,USD,1582.82,AUS,AVWAGE,A,2018-01-01,54147.4705,34.20949349894492
BCH,USD,1582.82,AUS,AVWAGE,A,2019-01-01,54401.4253,34.36993802201135
BCH,USD,1582.82,AUT,AVWAGE,A,2016-01-01,53589.1886,33.856780050795415
BCH,USD,1582.82,AUT,AVWAGE,A,2017-01-01,53436.61223,33.76038477527451
BCH,USD,1582.82,AUT,AVWAGE,A,2018-01-01,53560.92351,33.838922625440674
BCH,USD,1582.82,AUT,AVWAGE,A,2019-01-01,53902.94904,34.05500880706587
BCH,USD,1582.82,BEL,AVWAGE,A,2016-01-01,54883.6518,34.67460090218724
BCH,USD,1582.82,BEL,AVWAGE,A,2017-01-01,54626.06533,34.5118619489266
BCH,USD,1582.82,BEL,AVWAGE,A,2018-01-01,55065.81147,34.78968642675731
BCH,USD,1582.82,BEL,AVWAGE,A,2019-01-01,55590.13046,35.12094265930428
BCH,USD,1582.82,CAN,AVWAGE,A,2016-01-01,51562.73934,32.57650228073944
BCH,USD,1582.82,CAN,AVWAGE,A,2017-01-01,52219.39272,32.99136523420225
BCH,USD,1582.82,CAN,AVWAGE,A,2018-01-01,52831.4837,33.37807438622206
BCH,USD,1582.82,CAN,AVWAGE,A,2019-01-01,53198.17296,33.60974271237412
BCH,USD,1582.82,CZE,AVWAGE,A,2016-01-01,25819.17199,16.312134032928572
BCH,USD,1582.82,CZE,AVWAGE,A,2017-01-01,26888.62221,16.987795333645014
BCH,USD,1582.82,CZE,AVWAGE,A,2018-01-01,28360.36471,17.917618371008707
BCH,USD,1582.82,CZE,AVWAGE,A,2019-01-01,29280.78997,18.499128119432406
BCH,USD,1582.82,DNK,AVWAGE,A,2016-01-01,56883.11049,35.93782646794961
BCH,USD,1582.82,DNK,AVWAGE,A,2017-01-01,56277.32497,35.55510100327264
BCH,USD,1582.82,DNK,AVWAGE,A,2018-01-01,56827.52767,35.902710143920345
BCH,USD,1582.82,DNK,AVWAGE,A,2019-01-01,57149.59431,36.10618662261028
BCH,USD,1582.82,FIN,AVWAGE,A,2016-01-01,44975.60703,28.414858941635813
BCH,USD,1582.82,FIN,AVWAGE,A,2017-01-01,44864.41587,28.34461017045526
BCH,USD,1582.82,FIN,AVWAGE,A,2018-01-01,45023.39388,28.445049898282814
